0.000	0.012
0.050	0.012
0.100	0.012
0.150	0.012
0.200	0.012
0.250	0.012
0.300	0.012
0.350	0.012
0.400	0.012
0.450	0.012
0.500	0.012
0.550	0.012
0.600	0.012
0.650	0.012
0.700	0.012
0.750	0.012
0.800	0.012
0.850	0.012
0.900	0.012
0.950	0.012
1.000	0.012
1.050	0.012
1.100	0.012
1.150	0.012
1.200	0.012
1.250	0.012
1.300	0.012
1.350	0.012
1.400	0.012
1.450	0.012
1.500	0.012
1.550	0.012
1.600	0.012
1.650	0.012
1.700	0.012
1.750	0.012
1.800	0.012
1.850	0.012
1.900	0.012
1.950	0.012
2.000	0.012
2.050	0.012
2.100	0.012
2.150	0.012
2.200	0.012
2.250	0.012
2.300	0.012
2.350	0.012
2.400	0.012
2.450	0.012
2.500	0.012
2.550	0.012
2.600	0.012
2.650	0.012
2.700	0.012
2.750	0.012
2.800	0.012
2.850	0.012
2.900	0.012
2.950	0.012
3.000	0.012
3.050	0.012
3.100	0.012
3.150	0.012
3.200	0.012
3.250	0.012
3.300	0.012
3.350	0.012
3.400	0.012
3.450	0.012
3.500	0.012
3.550	0.012
3.600	0.012
3.650	0.012
3.700	0.012
3.750	0.012
3.800	0.012
3.850	0.012
3.900	0.012
3.950	0.012
4.000	0.012
4.050	0.012
4.100	0.012
4.150	0.012
4.200	0.012
4.250	0.012
4.300	0.012
4.350	0.012
4.400	0.012
4.450	0.012
4.500	0.012
4.550	0.012
4.600	0.012
4.650	0.012
4.700	0.012
4.750	0.012
4.800	0.012
4.850	0.012
4.900	0.012
4.950	0.012
5.000	0.012
5.050	0.012
5.100	0.012
5.150	0.012
5.200	0.012
5.250	0.012
5.300	0.012
5.350	0.012
5.400	0.012
5.450	0.012
5.500	0.012
5.550	0.012
5.600	0.012
5.650	0.012
5.700	0.012
5.750	0.012
5.800	0.012
5.850	0.012
5.900	0.012
5.950	0.012
6.000	0.012
6.050	0.012
6.100	0.012
6.150	0.012
6.200	0.012
6.250	0.012
6.300	-9.928
6.350	-9.928
6.400	-9.580
6.450	-9.405
6.500	-9.231
6.550	-8.708
6.600	-8.533
6.650	-8.010
6.700	-7.661
6.750	-6.964
6.800	-6.615
6.850	-5.917
6.900	-5.569
6.950	-4.871
7.000	-4.522
7.050	-3.825
7.100	-3.302
7.150	-2.779
7.200	-2.430
7.250	-1.907
7.300	-1.383
7.350	-0.686
7.400	0.012
7.450	0.186
7.500	0.360
7.550	0.186
7.600	-0.512
7.650	-1.035
7.700	-1.035
7.750	-1.035
7.800	-0.686
7.850	-0.512
7.900	0.186
7.950	0.535
8.000	0.535
8.050	0.186
8.100	-0.163
8.150	-0.686
8.200	-1.035
8.250	-0.860
8.300	-0.512
8.350	-0.163
8.400	0.360
8.450	0.535
8.500	0.360
8.550	0.186
8.600	-0.337
8.650	-0.860
8.700	-1.035
8.750	-1.035
8.800	-0.860
8.850	-0.337
8.900	0.186
8.950	0.535
9.000	0.535
9.050	0.360
9.100	-0.337
9.150	-0.860
9.200	-1.035
9.250	-1.035
9.300	-0.860
9.350	-0.512
9.400	0.012
9.450	0.535
9.500	0.535
9.550	0.186
9.600	-0.512
9.650	-1.035
9.700	-1.035
9.750	-0.860
9.800	-0.686
9.850	-0.337
9.900	0.360
9.950	0.535
10.000	0.360
10.050	0.360
10.100	-0.163
10.150	-0.860
10.200	-1.035
10.250	-1.035
10.300	-0.860
10.350	-0.512
10.400	0.186
10.450	0.535
10.500	0.360
10.550	0.186
10.600	-0.512
10.650	-0.860
10.700	-1.035
10.750	-1.035
10.800	-0.860
10.850	-0.512
10.900	0.186
10.950	0.360
11.000	0.535
11.050	0.186
11.100	-0.337
11.150	-0.686
11.200	-0.860
11.250	-0.860
11.300	-0.686
11.350	-0.163
11.400	0.186
11.450	0.535
11.500	0.535
11.550	0.186
11.600	-0.512
11.650	-0.860
11.700	-1.209
11.750	-1.035
11.800	-0.686
11.850	-0.337
11.900	0.186
11.950	0.535
12.000	0.360
12.050	0.360
12.100	-0.163
12.150	-0.686
12.200	-1.035
12.250	-1.035
12.300	-0.860
12.350	-0.337
12.400	0.012
12.450	0.186
12.500	0.360
12.550	0.186
12.600	-0.337
12.650	-0.860
12.700	-1.035
12.750	-1.035
12.800	-0.686
12.850	-0.337
12.900	0.186
12.950	0.535
13.000	0.360
13.050	0.360
13.100	-0.337
13.150	-0.860
13.200	-1.035
13.250	-1.035
13.300	-0.686
13.350	-0.337
13.400	0.186
13.450	0.535
13.500	0.360
13.550	0.186
13.600	-0.337
13.650	-0.860
13.700	-1.035
13.750	-1.035
13.800	-0.686
13.850	-0.163
13.900	0.360
13.950	0.535
14.000	0.360
14.050	0.360
14.100	-0.512
14.150	-1.209
14.200	-1.383
14.250	-1.383
14.300	-1.035
14.350	-0.686
14.400	-0.337
14.450	0.360
14.500	0.535
14.550	0.709
14.600	0.535
14.650	0.012
14.700	-0.512
14.750	-0.860
14.800	-0.860
14.850	-0.512
14.900	-0.163
14.950	0.360
15.000	0.535
15.050	0.360
15.100	0.186
15.150	-0.512
15.200	-1.035
15.250	-1.035
15.300	-1.209
