0.000	6.682
0.050	6.682
0.100	6.682
0.150	6.682
0.200	6.682
0.250	6.682
0.300	6.682
0.350	6.682
0.400	6.682
0.450	6.682
0.500	6.682
0.550	6.682
0.600	6.682
0.650	6.682
0.700	6.682
0.750	6.682
0.800	6.682
0.850	6.682
0.900	6.682
0.950	6.682
1.000	6.682
1.050	6.682
1.100	6.682
1.150	6.682
1.200	6.682
1.250	6.682
1.300	6.682
1.350	6.682
1.400	6.682
1.450	6.682
1.500	6.682
1.550	6.682
1.600	6.682
1.650	6.682
1.700	6.682
1.750	6.682
1.800	6.682
1.850	6.682
1.900	6.682
1.950	6.682
2.000	6.682
2.050	6.682
2.100	6.682
2.150	6.682
2.200	6.682
2.250	6.682
2.300	6.682
2.350	6.682
2.400	6.682
2.450	6.682
2.500	6.682
2.550	6.682
2.600	6.682
2.650	6.682
2.700	6.682
2.750	6.682
2.800	6.682
2.850	6.682
2.900	6.682
2.950	6.682
3.000	6.682
3.050	6.682
3.100	6.682
3.150	6.682
3.200	6.682
3.250	6.682
3.300	6.682
3.350	6.682
3.400	6.682
3.450	6.682
3.500	6.682
3.550	6.682
3.600	6.682
3.650	6.682
3.700	6.682
3.750	6.682
3.800	6.682
3.850	6.682
3.900	6.682
3.950	6.682
4.000	6.682
4.050	6.682
4.100	6.682
4.150	6.682
4.200	6.682
4.250	6.682
4.300	6.682
4.350	6.682
4.400	6.682
4.450	6.682
4.500	6.682
4.550	6.682
4.600	6.682
4.650	6.682
4.700	6.682
4.750	6.682
4.800	6.682
4.850	6.682
4.900	6.682
4.950	6.682
5.000	6.682
5.050	6.682
5.100	6.682
5.150	6.682
5.200	6.682
5.250	6.682
5.300	6.682
5.350	6.682
5.400	6.682
5.450	6.682
5.500	32.402
5.550	32.812
5.600	-5.717
5.650	-27.236
5.700	-9.304
5.750	22.257
5.800	33.837
5.850	-8.996
5.900	-27.646
5.950	-4.795
6.000	26.049
6.050	34.759
6.100	-0.286
6.150	-27.134
6.200	0.124
6.250	30.045
6.300	31.172
6.350	-4.078
6.400	-28.876
6.450	-9.918
6.500	33.837
6.550	28.713
6.600	-7.869
6.650	-28.773
6.700	-7.152
6.750	36.603
6.800	37.116
6.850	-12.583
6.900	-30.618
6.950	-2.438
7.000	40.395
7.050	37.423
7.100	-17.604
7.150	-32.052
7.200	2.173
7.250	37.935
7.300	33.632
7.350	-23.035
7.400	-36.868
7.450	6.272
7.500	42.239
7.550	31.890
7.600	-9.304
7.650	-36.048
7.700	9.449
7.750	41.829
7.800	27.074
7.850	-13.197
7.900	-38.508
7.950	-4.590
8.000	44.391
8.050	25.639
8.100	30.660
8.150	30.660
8.200	30.660
8.250	30.660
8.300	30.762
8.350	30.660
8.400	30.660
8.450	30.660
8.500	30.660
8.550	30.660
8.600	30.558
8.650	30.660
8.700	30.660
8.750	30.558
8.800	30.558
8.850	30.455
8.900	30.455
8.950	30.455
9.000	30.558
9.050	30.353
9.100	30.455
9.150	30.455
9.200	30.353
9.250	30.353
9.300	30.455
9.350	30.455
9.400	30.353
9.450	30.455
9.500	30.455
9.550	30.353
9.600	30.353
9.650	30.353
9.700	30.353
9.750	30.353
9.800	30.353
9.850	30.353
9.900	30.353
9.950	30.353
10.000	30.353
10.050	30.353
10.100	30.250
10.150	30.250
10.200	30.353
10.250	30.353
10.300	30.250
10.350	30.250
10.400	30.353
10.450	30.250
10.500	30.353
10.550	30.250
10.600	30.250
10.650	30.250
10.700	30.250
10.750	30.250
10.800	30.250
