0.000	2.993
0.050	2.993
0.100	2.993
0.150	2.993
0.200	2.993
0.250	2.993
0.300	2.993
0.350	2.993
0.400	2.993
0.450	2.993
0.500	2.993
0.550	2.993
0.600	2.993
0.650	2.993
0.700	2.993
0.750	2.993
0.800	2.993
0.850	2.993
0.900	2.993
0.950	2.993
1.000	2.993
1.050	2.993
1.100	2.993
1.150	2.993
1.200	2.993
1.250	2.993
1.300	2.993
1.350	2.993
1.400	2.993
1.450	2.993
1.500	2.993
1.550	2.993
1.600	2.993
1.650	2.993
1.700	2.993
1.750	2.993
1.800	2.993
1.850	2.993
1.900	2.993
1.950	2.993
2.000	2.993
2.050	2.993
2.100	2.993
2.150	2.993
2.200	2.993
2.250	2.993
2.300	2.993
2.350	2.993
2.400	2.993
2.450	2.993
2.500	2.993
2.550	2.993
2.600	2.993
2.650	2.993
2.700	2.993
2.750	2.993
2.800	2.993
2.850	2.993
2.900	2.993
2.950	2.993
3.000	2.993
3.050	2.993
3.100	2.993
3.150	2.993
3.200	2.993
3.250	2.993
3.300	2.993
3.350	2.993
3.400	2.993
3.450	2.993
3.500	2.993
3.550	2.993
3.600	2.993
3.650	2.993
3.700	2.993
3.750	2.993
3.800	2.993
3.850	2.993
3.900	2.993
3.950	2.993
4.000	2.993
4.050	2.993
4.100	2.993
4.150	2.993
4.200	2.993
4.250	2.993
4.300	2.993
4.350	2.993
4.400	2.993
4.450	2.993
4.500	2.993
4.550	2.993
4.600	2.993
4.650	2.993
4.700	2.993
4.750	2.993
4.800	2.993
4.850	2.993
4.900	2.993
4.950	2.993
5.000	2.993
5.050	-25.596
5.100	-7.152
5.150	-25.289
5.200	2.993
5.250	29.020
5.300	25.229
5.350	-13.300
5.400	-26.416
5.450	0.124
5.500	32.504
5.550	27.688
5.600	-11.455
5.650	-25.596
5.700	-3.053
5.750	32.812
5.800	22.360
5.850	-7.562
5.900	-23.445
5.950	7.911
6.000	34.246
6.050	23.794
6.100	-5.717
6.150	-21.805
6.200	5.555
6.250	32.709
6.300	26.459
6.350	-12.583
6.400	-24.777
6.450	1.968
6.500	35.579
6.550	29.430
6.600	-11.148
6.650	-23.547
6.700	-1.618
6.750	35.271
6.800	22.770
6.850	-7.664
6.900	-24.674
6.950	-5.000
7.000	35.886
7.050	26.356
7.100	-5.820
7.150	-25.904
7.200	3.813
7.250	34.246
7.300	29.738
7.350	-15.349
7.400	-29.388
7.450	0.021
7.500	41.214
7.550	36.296
7.600	-12.993
7.650	-29.593
7.700	-4.283
7.750	42.547
7.800	38.653
7.850	-10.123
7.900	-33.589
7.950	-10.021
8.000	41.932
8.050	32.504
8.100	-6.639
8.150	-34.716
8.200	1.968
8.250	39.985
8.300	37.833
8.350	-16.989
8.400	-38.200
8.450	-5.000
8.500	48.695
8.550	44.698
8.600	-13.812
8.650	-114.439
8.700	-92.510
8.750	-114.439
8.800	30.353
8.850	30.353
8.900	30.250
8.950	30.353
9.000	30.250
9.050	30.353
9.100	30.353
9.150	30.353
9.200	30.250
9.250	30.353
9.300	30.250
9.350	30.353
9.400	30.353
9.450	30.353
9.500	30.353
9.550	30.353
9.600	30.353
9.650	30.353
9.700	30.353
9.750	30.455
9.800	30.353
9.850	30.455
9.900	30.353
9.950	30.353
10.000	30.353
10.050	30.353
10.100	30.353
10.150	30.250
10.200	30.353
10.250	30.250
10.300	30.353
10.350	30.250
10.400	30.353
10.450	30.353
10.500	30.353
10.550	30.353
10.600	30.353
10.650	30.353
10.700	30.250
10.750	30.250
10.800	31.685
10.850	30.250
10.900	30.250
10.950	30.148
11.000	30.148
11.050	30.250
11.100	30.250
11.150	30.148
11.200	30.148
11.250	30.148
11.300	30.148
11.350	30.045
11.400	30.045
11.450	30.045
11.500	29.943
11.550	29.943
11.600	29.840
11.650	29.840
11.700	29.738
11.750	29.738
11.800	29.738
