0.000	-8.174
0.025	-8.111
0.050	-7.803
0.075	-7.272
0.100	-6.805
0.125	-5.998
0.150	-5.181
0.175	-4.279
0.200	-3.578
0.225	-2.220
0.250	-1.434
0.275	-0.384
0.300	0.657
0.325	1.410
0.350	0.933
0.375	-0.246
0.400	-1.127
0.425	-1.339
0.450	-0.670
0.475	0.328
0.500	1.113
0.525	0.635
0.550	-0.384
0.575	-1.456
0.600	-1.487
0.625	-0.872
0.650	0.168
0.675	1.007
0.700	0.540
0.725	-0.638
0.750	-1.594
0.775	-1.594
0.800	-0.978
0.825	0.052
0.850	0.837
0.875	0.370
0.900	-0.670
0.925	-1.594
0.950	-1.583
0.975	-1.403
1.000	-0.055
1.025	0.784
1.050	0.646
1.075	-0.458
1.100	-1.403
1.125	-1.838
1.150	-1.074
1.175	0.115
1.200	0.593
1.225	0.349
1.250	-0.617
1.275	-1.594
1.300	-1.625
1.325	-1.127
1.350	-0.203
1.375	0.943
1.400	1.591
1.425	1.039
1.450	-0.055
1.475	-1.212
1.500	-1.233
1.525	-0.426
1.550	0.434
1.575	1.400
1.600	0.837
1.625	-0.352
1.650	-1.328
1.675	-1.413
1.700	-0.755
1.725	0.625
1.750	1.049
1.775	0.710
1.800	-0.500
1.825	-1.466
1.850	-1.509
1.875	-0.798
1.900	0.221
1.925	1.113
1.950	0.657
1.975	-0.522
2.000	-1.498
2.025	-1.583
2.050	-0.989
2.075	0.030
2.100	0.848
2.125	0.434
2.150	-0.670
2.175	-1.572
2.200	-1.572
2.225	-0.999
2.250	-0.055
2.275	0.763
2.300	0.646
2.325	-0.320
2.350	-1.307
2.375	-1.530
2.400	-0.829
2.425	0.200
2.450	1.028
2.475	0.561
2.500	-0.649
2.525	-1.530
2.550	-1.604
2.575	-0.957
2.600	0.052
2.625	0.773
2.650	0.455
2.675	-0.702
2.700	-1.583
2.725	-1.625
2.750	-1.042
2.775	-0.055
2.800	0.572
2.825	0.582
2.850	-0.479
2.875	-1.434
2.900	-1.509
2.925	-0.776
2.950	0.190
2.975	1.049
3.000	0.529
3.025	-0.585
3.050	-1.509
3.075	-1.530
3.100	-0.829
3.125	0.073
3.150	0.837
3.175	0.359
3.200	-0.755
3.225	-1.562
3.250	-1.583
3.275	-1.095
3.300	-0.033
3.325	0.741
3.350	0.306
3.375	-0.500
3.400	-1.732
3.425	-1.562
3.450	-0.978
3.475	0.062
3.500	0.890
3.525	0.328
3.550	-0.776
3.575	-1.530
3.600	-1.572
3.625	-1.105
3.650	-0.097
3.675	0.688
3.700	0.826
3.725	-0.055
3.750	-1.349
3.775	-1.339
3.800	-0.532
3.825	0.359
3.850	0.996
3.875	0.879
3.900	-0.373
3.925	-1.222
3.950	-1.307
3.975	-0.607
4.000	0.412
4.025	1.346
4.050	0.943
4.075	-0.193
4.100	-1.158
4.125	-1.243
4.150	-0.585
4.175	0.455
4.200	1.060
4.225	0.678
4.250	-0.373
4.275	-1.392
4.300	-1.498
4.325	-0.776
4.350	0.232
4.375	1.017
4.400	0.529
4.425	-0.607
4.450	-1.519
4.475	-1.551
4.500	-0.893
4.525	0.083
4.550	0.805
4.575	0.391
4.600	-0.214
4.625	-1.636
4.650	-1.710
4.675	-1.074
4.700	-0.002
4.725	0.922
4.750	0.232
4.775	-0.766
4.800	-1.647
4.825	-1.498
4.850	-1.074
4.875	-0.118
4.900	0.731
4.925	0.986
4.950	0.136
4.975	-1.169
5.000	-1.392
5.025	-1.074
5.050	-0.246
5.075	0.869
5.100	1.729
5.125	1.325
5.150	0.094
5.175	-1.031
5.200	-1.233
5.225	-0.681
5.250	0.296
5.275	1.092
5.300	0.561
5.325	-0.500
5.350	-1.583
5.375	-1.530
5.400	-0.829
5.425	0.126
5.450	0.582
5.475	0.412
5.500	-0.702
5.525	-1.562
5.550	-1.445
5.575	-0.819
5.600	0.020
5.625	0.710
5.650	0.391
5.675	-0.755
5.700	-1.413
5.725	-1.594
5.750	-1.010
5.775	0.062
5.800	0.731
5.825	0.328
5.850	-0.744
5.875	-1.625
5.900	-1.562
5.925	-0.967
5.950	-0.044
5.975	0.646
6.000	0.614
6.025	-0.532
6.050	-1.774
6.075	-1.604
6.100	-0.978
6.125	-0.012
6.150	0.752
6.175	0.508
6.200	-0.596
6.225	-1.551
6.250	-1.487
6.275	-0.904
6.300	0.232
6.325	0.646
6.350	0.285
6.375	-0.787
6.400	-1.625
6.425	-1.583
6.450	-1.148
6.475	-0.108
6.500	0.667
6.525	0.837
6.550	-0.055
6.575	-1.084
6.600	-1.201
6.625	-0.511
6.650	0.444
6.675	1.240
6.700	0.741
6.725	-0.331
6.750	-1.360
6.775	-1.360
6.800	-0.744
6.825	0.274
6.850	1.177
6.875	0.805
6.900	-0.458
6.925	-1.509
6.950	-1.456
6.975	-0.681
7.000	0.179
7.025	0.954
7.050	0.349
7.075	-1.233
7.100	-2.167
7.125	-2.326
7.150	-1.541
7.175	-0.999
7.200	-0.193
7.225	0.699
7.250	1.410
7.275	0.986
7.300	-1.487
7.325	-3.058
7.350	-1.732
7.375	-1.137
7.400	-0.299
7.425	0.328
7.450	1.155
7.475	0.646
7.500	0.221
7.525	-1.275
7.550	-1.679
7.575	-1.679
7.600	-1.519
7.625	-0.277
7.650	0.901
7.675	1.474
7.700	1.177
7.725	-0.055
7.750	-1.063
7.775	-1.137
7.800	-0.447
7.825	0.285
7.850	1.251
7.875	1.039
7.900	-0.214
7.925	-1.339
7.950	-1.413
7.975	-0.670
8.000	0.285
8.025	1.155
